timestamp,p1x,p1y,p2x,p2y,conf,class
2021-12-10 23:40:03,0.25410571694374084,0.7451112866401672,0.26228925585746765,0.7919010519981384,0.34687331318855286,person
2021-12-10 23:50:03,0.25396764278411865,0.7453477382659912,0.2623029351234436,0.7923176884651184,0.39718732237815857,person
2021-12-11 00:00:03,0.25361695885658264,0.7447004318237305,0.2622072696685791,0.7939222455024719,0.2893465757369995,person
2021-12-11 00:10:03,0.5776293277740479,0.5269187092781067,0.5954958200454712,0.5763275027275085,0.2887604534626007,person
2021-12-11 00:20:03,0.5778511166572571,0.524993360042572,0.5972223281860352,0.5785232186317444,0.26138439774513245,person
2021-12-11 00:30:03,0.2539469003677368,0.7444201111793518,0.261970579624176,0.7913800477981567,0.32917723059654236,person
2021-12-11 00:50:03,0.2532968819141388,0.7449248433113098,0.2618720233440399,0.7953127026557922,0.3339230716228485,person
2021-12-11 01:00:04,0.25377920269966125,0.7438991069793701,0.26230475306510925,0.7937668561935425,0.37781158089637756,person
2021-12-11 01:10:03,0.2534053921699524,0.7435697913169861,0.26238757371902466,0.7946178913116455,0.30375152826309204,person
2021-12-11 01:20:03,0.2532496452331543,0.744788646697998,0.26169532537460327,0.794561505317688,0.26887816190719604,person
2021-12-11 01:40:04,0.2539897561073303,0.7449318766593933,0.2620585262775421,0.7929068803787231,0.284580796957016,person
2021-12-11 01:50:03,0.5804113745689392,0.5267859697341919,0.5966905355453491,0.5739712119102478,0.28932705521583557,person
2021-12-11 01:50:03,0.2533334791660309,0.7439064979553223,0.2616115212440491,0.7941908240318298,0.27056318521499634,person
2021-12-11 02:00:03,0.2526640295982361,0.7456129193305969,0.2615812420845032,0.7952083945274353,0.28032809495925903,person
2021-12-11 02:00:03,0.578946053981781,0.5260308384895325,0.5971784591674805,0.5749069452285767,0.2730003595352173,person
2021-12-11 02:20:03,0.2539917826652527,0.7456529140472412,0.26217204332351685,0.7922290563583374,0.3505714535713196,person
2021-12-11 03:00:03,0.2542269825935364,0.743250846862793,0.2624163031578064,0.7918283939361572,0.3270209729671478,person
2021-12-11 03:10:03,0.2536463141441345,0.7431914210319519,0.26191526651382446,0.7938585877418518,0.31632915139198303,person
2021-12-11 03:20:03,0.2535530626773834,0.743981122970581,0.26206985116004944,0.7942756414413452,0.334870845079422,person
2021-12-11 03:30:03,0.2537459433078766,0.7444319128990173,0.2623220980167389,0.7937396764755249,0.2825877070426941,person
2021-12-11 03:40:03,0.2537021338939667,0.7425613403320312,0.26203468441963196,0.7931376099586487,0.2557540237903595,person
2021-12-11 03:50:03,0.5804428458213806,0.527327835559845,0.5971323847770691,0.5739884376525879,0.27357742190361023,person
2021-12-11 04:50:03,0.2539171278476715,0.7431357502937317,0.262227863073349,0.791729211807251,0.28466200828552246,person
2021-12-11 05:00:03,0.25388625264167786,0.7430345416069031,0.26222607493400574,0.7924063801765442,0.31188157200813293,person
2021-12-11 05:10:03,0.25366082787513733,0.7428273558616638,0.2619367241859436,0.7936367392539978,0.2578929662704468,person
2021-12-11 05:20:03,0.2537429928779602,0.7438349723815918,0.2620985805988312,0.7949466705322266,0.2526877522468567,person
2021-12-11 05:40:03,0.25375643372535706,0.7436889410018921,0.26211127638816833,0.7926418781280518,0.2509409189224243,person
2021-12-11 06:00:03,0.2532018721103668,0.7444573044776917,0.2616082727909088,0.7952145338058472,0.3090613782405853,person
2021-12-11 06:00:03,0.5779615640640259,0.5270694494247437,0.5963128805160522,0.5750159621238708,0.30430808663368225,person
2021-12-11 06:20:03,0.2530037462711334,0.7442733645439148,0.26178622245788574,0.794529378414154,0.3644745349884033,person
2021-12-11 06:30:16,0.2529956102371216,0.7452742457389832,0.2616591155529022,0.7950040102005005,0.2996644079685211,person
2021-12-11 06:40:03,0.5795790553092957,0.5269933342933655,0.5969344973564148,0.5765194296836853,0.34061378240585327,person
2021-12-11 07:00:03,0.25316673517227173,0.745206356048584,0.26181501150131226,0.7942174077033997,0.3238390386104584,person
2021-12-11 07:00:03,0.5793389081954956,0.5270238518714905,0.5963194370269775,0.5739871263504028,0.271935373544693,person
2021-12-11 07:10:03,0.576953649520874,0.5263873338699341,0.5957581996917725,0.5749204754829407,0.325102299451828,person
2021-12-11 07:10:03,0.2529607117176056,0.7456044554710388,0.2618352174758911,0.795640230178833,0.29063880443573,person
2021-12-11 07:20:02,0.5775502324104309,0.5260607600212097,0.5975458025932312,0.5791215896606445,0.260847806930542,person
2021-12-11 07:20:02,0.2540191411972046,0.7452080845832825,0.2619544565677643,0.7929026484489441,0.25938427448272705,person
2021-12-11 07:30:03,0.25400510430336,0.7453076243400574,0.26233503222465515,0.7930201888084412,0.3028081953525543,person
2021-12-11 07:40:03,0.5805273652076721,0.5284290909767151,0.5964158773422241,0.5730651617050171,0.2810501158237457,person
2021-12-11 08:10:03,0.2535783052444458,0.7455855011940002,0.26181328296661377,0.7918462753295898,0.3168642520904541,person
2021-12-11 10:20:03,0.7116581201553345,0.7875142693519592,0.7266853451728821,0.8493682742118835,0.7850939631462097,person
2021-12-11 10:20:03,0.1496741771697998,0.7063127160072327,0.16209396719932556,0.7514012455940247,0.5479909181594849,person
2021-12-11 10:40:03,0.854832649230957,0.7855726480484009,0.8655019998550415,0.8438919186592102,0.6076539158821106,person
2021-12-11 11:00:03,0.3167210519313812,0.7260351181030273,0.3331482708454132,0.7789697051048279,0.5101525187492371,person
2021-12-11 11:20:03,0.35169512033462524,0.7085400223731995,0.36395347118377686,0.7630994915962219,0.5562103986740112,person
2021-12-11 11:20:03,0.913966178894043,0.8417671918869019,0.9349924325942993,0.9040730595588684,0.4023478031158447,person
2021-12-11 11:20:03,0.13604097068309784,0.7339688539505005,0.14748601615428925,0.7683678865432739,0.31203389167785645,person
2021-12-11 11:40:03,0.17214560508728027,0.7040322422981262,0.1844530999660492,0.757023811340332,0.6584577560424805,person
2021-12-11 11:40:03,0.7097406387329102,0.7721757888793945,0.727152943611145,0.8317467570304871,0.6390950679779053,person
2021-12-11 11:40:03,0.8618988394737244,0.8118867874145508,0.8802658915519714,0.8726565837860107,0.6008777022361755,person
2021-12-11 11:40:03,0.23971125483512878,0.7227370142936707,0.25167980790138245,0.7658284902572632,0.31534916162490845,person
2021-12-11 12:00:03,0.58869469165802,0.7740719318389893,0.6013124585151672,0.8293872475624084,0.6183189153671265,person
2021-12-11 12:20:03,0.745914876461029,0.7784315347671509,0.7604719400405884,0.8251579999923706,0.7035729885101318,person
2021-12-11 12:20:03,0.4269523024559021,0.7103797793388367,0.4384314715862274,0.7522085309028625,0.6147202849388123,person
2021-12-11 12:20:03,0.3965222239494324,0.7160974144935608,0.4085906147956848,0.7599682807922363,0.5678231716156006,person
2021-12-11 12:20:03,0.36186841130256653,0.7456611394882202,0.36920079588890076,0.7689952254295349,0.5399532914161682,person
2021-12-11 12:20:03,0.8928799033164978,0.7845737338066101,0.9094595313072205,0.8350493311882019,0.499904990196228,person
2021-12-11 12:20:03,0.3161487579345703,0.7202068567276001,0.32905301451683044,0.7646250128746033,0.45756402611732483,person
2021-12-11 12:20:03,0.910426914691925,0.8131965398788452,0.9306028485298157,0.8680338859558105,0.35603266954421997,person
2021-12-11 12:40:03,0.337404727935791,0.8039688467979431,0.35242411494255066,0.8678879141807556,0.7354912161827087,person
2021-12-11 12:40:03,0.35697993636131287,0.7978386878967285,0.3702102601528168,0.8631678223609924,0.6558054685592651,person
2021-12-11 12:50:03,0.7534866333007812,0.7863386869430542,0.7736373543739319,0.8407533764839172,0.6597132682800293,person
2021-12-11 13:00:03,0.3446260094642639,0.736110508441925,0.3557330071926117,0.7809762358665466,0.5887840986251831,person
